laplace,butterworth_R,butterworth_G,IE_FHSABP_G,IE_FHSABP_R,IE_FHSABP_B,butterworth_B,IE_GHE_R,IE_GHE_G,HSV_equalized_R,HSV_equalized_G,Lab_equalized_R,IE_GHE_B,HSV_equalized_B,IE_DSIHE_R,Lab_equalized_G,IE_DSIHE_G,Lab_A,YCrCb_Cr,IE_DSIHE_B,target
-0.01226533,0.08883195,0.073020521,0.127868175,0.131330837,0.107133925,-0.086387053,0.877597085,0.862494856,0.878264585,0.863245793,0.949228281,0.723153962,0.723738026,0.98823535,0.933708849,0.971547825,0.48164375,0.523070524,0.813767285,0
0.019617775,0.14548083,0.117358864,0.127637371,0.13333334,0.106806837,-0.035865601,0.8862746,0.860240136,0.8862746,0.860240136,0.889450605,0.724535914,0.724535914,0.98823535,0.86040414,0.958532831,0.487437587,0.527294434,0.806918736,0
-0.032904123,0.075417671,0.050717654,0.027246124,0.031167692,0.023324556,-0.087795648,0.304448355,0.29443958,0.308369924,0.298448947,0.362276873,0.248990355,0.252765598,0.565964345,0.3462394,0.54846359,0.488088993,0.524963427,0.464647384,0
-0.026425091,0.059271103,0.018466933,0.025812859,0.029734427,0.02189129,-0.114518899,0.294514784,0.27957311,0.298436345,0.283097557,0.261702669,0.23777614,0.241399866,0.547431169,0.238471101,0.521221174,0.494415519,0.533780115,0.444130091,0
-0.029565096,0.092760466,0.046185789,0.084192689,0.091358027,0.071217628,-0.10598074,0.704429937,0.668700087,0.705010907,0.669087405,0.591237014,0.559961302,0.56049386,0.97705162,0.552118169,0.928443527,0.493972435,0.537787463,0.778310402,0
0.000906999,0.037332611,0.033170944,0.009683874,0.010804323,0.008083234,-0.056785025,0.137334942,0.135974397,0.138375358,0.137014814,0.143737502,0.121248507,0.122128859,0.254581845,0.145578238,0.252741109,0.487795147,0.511564656,0.225610262,0
-0.01881938,0.091272221,0.063696743,0.087332713,0.091254282,0.071739812,-0.087501496,0.703859338,0.68179273,0.704388436,0.682321828,0.746809885,0.572984784,0.573420515,0.976999748,0.720230347,0.948023722,0.487270491,0.527108636,0.797728059,0
-0.017483656,0.097288611,0.070602345,0.035313728,0.039215688,0.03137255,-0.068691758,0.37254903,0.360274516,0.37254903,0.360274516,0.420215718,0.305607851,0.305607851,0.6862745,0.401568655,0.664509819,0.488647084,0.525784321,0.565372576,0
0.025998547,0.109846979,0.076573062,0.075658549,0.079580116,0.064131515,-0.061909787,0.635729859,0.612398519,0.635729859,0.612477742,0.644919802,0.52224205,0.52224205,0.971400348,0.618023399,0.936343891,0.49098834,0.529491013,0.799643573,0
0.033597329,0.095517232,0.090549957,0.197831622,0.20000002,0.165290281,-0.071925979,1.0,0.993648643,1.0,0.99437143,0.996232243,0.832556775,0.832556775,1.0,0.991603269,0.993648643,0.477493302,0.518169974,0.832556775,0
0.031284678,0.087074915,0.062128471,0.115999349,0.120580004,0.097314226,-0.089922918,0.832361262,0.809721605,0.835261239,0.812621594,0.86950081,0.682089325,0.68472567,0.986884228,0.84511458,0.960290064,0.486175674,0.526347025,0.808765933,0
-0.005678434,0.103377141,0.074373219,0.062588237,0.066337258,0.054572553,-0.058928728,0.561082372,0.542729441,0.561411781,0.543121597,0.602776498,0.465976505,0.46616474,0.968298089,0.577474552,0.937584376,0.490415709,0.525992165,0.805945175,0
0.008655087,0.115909953,0.091309455,0.023667619,0.027450982,0.019746049,-0.035631877,0.266718517,0.258028865,0.270640072,0.261794951,0.317906204,0.221819141,0.224583241,0.494221339,0.301995348,0.478880568,0.489902418,0.524626426,0.41167836,0
-0.000259427,0.083947065,0.044132671,0.023469543,0.027391111,0.019577908,-0.089889166,0.266277527,0.252926219,0.27013921,0.256757985,0.240263451,0.215117515,0.218111078,0.493339358,0.21876966,0.470708011,0.493848257,0.53333335,0.399670745,0
-0.032894947,0.08345412,0.044047141,0.019607844,0.023529414,0.015686275,-0.089023157,0.21568629,0.204615036,0.21568629,0.204615036,0.197800113,0.173744624,0.173744624,0.40000004,0.177953139,0.381013909,0.493950294,0.532807293,0.32290771,0
-0.044211017,0.087985048,0.073069095,0.031582634,0.035364148,0.027591038,-0.070418288,0.338585436,0.331932782,0.341736704,0.335294124,0.46337538,0.279972006,0.282773121,0.626050438,0.454271739,0.61477593,0.483683503,0.521008431,0.51981796,0
-0.046260019,0.017853756,0.024498635,0.010348585,0.008061003,0.007080611,-0.059270452,0.110021795,0.112309377,0.112309377,0.114596959,0.117864933,0.099891076,0.102069724,0.205228776,0.125708067,0.208061019,0.485185214,0.505119863,0.185294126,0
0.019845503,0.05052716,0.049368516,0.010338682,0.010962568,0.008467024,-0.050274964,0.138235302,0.13752229,0.139750454,0.139215695,0.145454552,0.121212129,0.122549027,0.256327998,0.149821753,0.255793239,0.485561525,0.510606091,0.225490214,0
-0.024746449,0.081274134,0.05970551,0.073901288,0.077755243,0.062407035,-0.085662966,0.625693052,0.610682927,0.625693052,0.610682927,0.725895908,0.516835725,0.516835725,0.970385459,0.708113599,0.947126507,0.485801246,0.524273169,0.803448354,0
-0.101960779,-0.263157641,-0.202373322,0.0,0.0,0.0,-0.100412518,0.020392158,0.021960786,0.021568629,0.023137257,0.000392157,0.029019609,0.030588237,0.038039217,0.052549024,0.043529415,0.50313728,0.463529444,0.054117652,0
0.035810292,0.115942645,0.079066531,0.092869885,0.098039225,0.078509361,-0.057943256,0.7411765,0.712266056,0.74509805,0.716254487,0.709948779,0.606662233,0.61043896,0.9803922,0.679166688,0.941299082,0.491934073,0.530904666,0.802718444,0
-0.011936037,0.080783482,0.039397618,0.027431945,0.031353513,0.023510377,-0.088224675,0.305749103,0.289986695,0.309670673,0.293927293,0.270892834,0.247991638,0.251894167,0.568380022,0.245783377,0.540757685,0.495374105,0.533828311,0.463354306,0
0.031092702,0.098187548,0.061302709,0.0627451,0.06666667,0.050980397,-0.087518038,0.5647059,0.541563133,0.5647059,0.541563133,0.539022403,0.453940934,0.453940934,0.9686275,0.509461501,0.930140885,0.491079838,0.532869401,0.779563716,0
-0.042524898,0.065638553,0.051400788,0.093481728,0.096873352,0.078078081,-0.105497266,0.734852527,0.722169243,0.738244138,0.725560877,0.861826607,0.604274879,0.607101234,0.979756273,0.848860691,0.964493977,0.481575722,0.521957277,0.805652788,0
-0.061831863,0.089678805,0.045091109,0.064571585,0.068815475,0.052914321,-0.106829369,0.576524327,0.548428702,0.576524327,0.548374982,0.488691946,0.457373119,0.457373119,0.968734941,0.455546635,0.922159609,0.493311875,0.537093749,0.76916472,0
0.030588222,0.058270468,0.049969822,0.012745099,0.015163399,0.011830066,-0.051598798,0.159281052,0.156535953,0.161241835,0.158562097,0.191241841,0.138366022,0.139869289,0.295620926,0.190065373,0.291437923,0.487647087,0.514313757,0.25784315,0
-0.075749142,0.047025692,0.014125262,0.015686275,0.019607844,0.015609881,-0.121703629,0.194728819,0.186019874,0.194728819,0.186019874,0.193913943,0.157015538,0.157015538,0.359842129,0.178482312,0.344792473,0.491571202,0.528902491,0.291316539,0
0.009268398,0.103384025,0.088355622,0.195774845,0.20000002,0.165490204,-0.063497613,1.0,0.984339082,1.0,0.984339082,0.978722389,0.833118345,0.833118345,1.0,0.962530097,0.984339082,0.482985481,0.522099963,0.833118345,0
0.012671146,0.104540677,0.072109024,0.089909838,0.094031779,0.074595681,-0.07579421,0.719135559,0.693402045,0.721053397,0.695005019,0.725976844,0.584542752,0.585888108,0.978388488,0.695749273,0.944439739,0.489709485,0.530070157,0.796193006,0
-0.024649882,0.077491636,0.03303386,0.040216088,0.04413766,0.033013207,-0.11146392,0.39523812,0.374950009,0.395358167,0.375430201,0.324729904,0.31492598,0.315006012,0.726850734,0.297599053,0.690676293,0.493677501,0.5367347,0.580712308,0
0.011090545,0.074140477,0.059169459,0.015834259,0.019607844,0.015686275,-0.054062736,0.191638937,0.186977441,0.191638937,0.186977441,0.251251708,0.163349371,0.163349371,0.354692328,0.244123823,0.346849188,0.488395636,0.518806302,0.303292651,0
-0.012409777,0.078983598,0.042245786,0.043137256,0.04705883,0.03529412,-0.100968245,0.40784317,0.390385538,0.40784317,0.390385538,0.394829301,0.329176271,0.329176271,0.7490196,0.368176945,0.716295527,0.491742206,0.532432323,0.606901164,0
0.085389013,-0.016359716,-0.004468504,0.009614169,0.00683112,0.006325111,-0.064810055,0.106641374,0.109550925,0.108159401,0.111068953,0.111321957,0.099936757,0.10132828,0.197090465,0.122327648,0.201518044,0.486907051,0.500948797,0.185199253,0
-0.003660127,0.09663462,0.069402523,0.058896492,0.0627451,0.050797999,-0.073524957,0.52156866,0.504988637,0.5254902,0.508107652,0.571272267,0.427378047,0.429913388,0.96470594,0.549749228,0.935613376,0.488189721,0.52642044,0.790788946,0
0.052240445,0.11641747,0.081161933,0.113918364,0.121568635,0.098052083,-0.064977552,0.8352942,0.803484485,0.83921576,0.807406043,0.803728782,0.681517209,0.685297341,0.98823535,0.773217695,0.950125446,0.490170385,0.532394757,0.806968897,0
-0.039286333,0.100203668,0.070420947,0.04101749,0.044515108,0.034234236,-0.062912371,0.396396422,0.382405964,0.396396422,0.382511952,0.429252817,0.326868049,0.326868049,0.728669838,0.407737175,0.704398533,0.490620059,0.527080041,0.602649735,0
-0.014262536,0.067822124,0.051548864,0.12941177,0.13333334,0.107418516,-0.111495954,0.8862746,0.869576691,0.8862746,0.869676604,0.952366764,0.726564273,0.726564273,0.98823535,0.935319136,0.970076237,0.481441267,0.523941566,0.809029675,0
0.012261636,0.101184339,0.058436003,0.079630531,0.084945714,0.066472212,-0.086662017,0.666537038,0.634970043,0.666537038,0.63529414,0.590763266,0.537060465,0.537060465,0.97384548,0.555080253,0.928990494,0.493631533,0.535990933,0.785999096,0
-0.060314214,0.068728484,0.041243108,0.012899898,0.016821466,0.012899898,-0.091058229,0.178018588,0.170416243,0.18080496,0.173168218,0.186515319,0.145166846,0.147334028,0.331372557,0.175025811,0.319298255,0.489852107,0.525731006,0.271001045,0
-0.041681181,0.08437859,0.045262182,0.019657484,0.023579054,0.015735915,-0.094127252,0.235542331,0.22372799,0.235591971,0.223777631,0.211764722,0.18833459,0.18838423,0.431868981,0.192206514,0.412062579,0.493174514,0.533234073,0.347530416,0
-0.049838682,0.095969429,0.068518448,0.042045174,0.045668906,0.034797719,-0.077274534,0.401588512,0.387987127,0.401588512,0.388036767,0.443732967,0.327029045,0.327029045,0.737900215,0.424969004,0.715363628,0.48801194,0.526830496,0.602928788,0
0.04615668,0.111086865,0.081260857,0.072383324,0.076222043,0.061502351,-0.04823374,0.617260445,0.596133679,0.617260445,0.596161296,0.659237802,0.514664484,0.514664484,0.969483624,0.634548495,0.938138698,0.490996986,0.526180622,0.810163014,0
0.024729899,0.156265791,0.128174619,0.193037232,0.20000002,0.162064833,-0.026127078,1.0,0.970388218,1.0,0.970708347,0.914685945,0.81728699,0.81728699,1.0,0.887314981,0.970388218,0.48675473,0.528451392,0.81728699,0
-0.033115449,-0.008764357,-0.017914688,0.004634582,0.007367796,0.003921569,-0.055704363,0.095068339,0.092335121,0.096375528,0.093642312,0.110279272,0.087700536,0.089007727,0.175876417,0.105288183,0.172549025,0.498395747,0.509447445,0.163874041,0
0.030757385,0.107213342,0.076148434,0.192195327,0.20000002,0.160572863,-0.08325178,1.0,0.967493339,1.0,0.967531785,0.896347623,0.808419917,0.808419917,1.0,0.866051573,0.967493339,0.48742794,0.53018073,0.808419917,0
-0.076326651,0.068013094,0.029727954,0.01362579,0.017547359,0.013559323,-0.095828735,0.180192768,0.170687945,0.181655045,0.172216692,0.175540052,0.14596212,0.147224998,0.333931549,0.157328022,0.318112343,0.494450015,0.531405804,0.271784659,0
0.010166123,0.116252439,0.082931602,0.019607844,0.023529414,0.0158861,-0.046030539,0.23529413,0.224353709,0.23529413,0.224353709,0.234719637,0.192206836,0.192206836,0.43137258,0.216585504,0.414362461,0.49256903,0.528187857,0.354889485,0
0.03860622,0.11218668,0.078927717,0.192143959,0.20000002,0.160965216,-0.070046649,1.0,0.964880384,1.0,0.965028977,0.885996794,0.817766647,0.817766647,1.0,0.851012762,0.964880384,0.490202561,0.531130309,0.817766647,0
0.005310454,-0.099494556,-0.105376892,0.005392157,0.006862746,0.004166667,-0.136994569,0.084068629,0.08259804,0.086029413,0.084558824,0.101715694,0.079411766,0.081372549,0.157843143,0.097794125,0.155882358,0.498774539,0.507598071,0.148529418,0
0.013905341,0.084656804,0.053047384,0.019607844,0.023529414,0.016002106,-0.077338175,0.23529413,0.224976989,0.23529413,0.224976989,0.240294792,0.192341115,0.192341115,0.43137258,0.223029363,0.414870405,0.49177526,0.527306239,0.354994091,0
-0.021779484,0.055207192,0.016560775,0.024161925,0.028083493,0.020240355,-0.12082062,0.274509825,0.261227084,0.278431382,0.26489565,0.252561687,0.220999385,0.22416194,0.509171451,0.230993056,0.485895035,0.493042408,0.532637587,0.411574988,0
0.024410521,0.105268334,0.077839021,0.115653786,0.119683682,0.096457597,-0.076770428,0.827754387,0.802903335,0.831675947,0.806824912,0.849788815,0.674184825,0.677694738,0.987607035,0.824092802,0.958574437,0.48620954,0.527180171,0.805069951,0
-0.057408945,0.095600567,0.066048749,0.051092442,0.054901965,0.043207284,-0.079889608,0.48235297,0.466204515,0.48235297,0.466204515,0.513753531,0.391820765,0.391820765,0.89019614,0.489915989,0.861246566,0.488949604,0.527563045,0.725840358,0
-0.031010309,0.076121779,0.025661117,0.036758802,0.040774867,0.030049612,-0.114192399,0.38020318,0.357713227,0.380344924,0.357996714,0.284526354,0.301346576,0.301441072,0.70016536,0.2533428,0.659910251,0.4969053,0.538577846,0.556862774,0
-0.025394349,0.06826108,0.0403918,0.109725499,0.114039224,0.091633991,-0.108915374,0.805202693,0.780444515,0.809098109,0.784339945,0.831529478,0.65840525,0.661830083,0.985699414,0.805359554,0.956026209,0.487424864,0.527241845,0.806274586,0
0.003952698,0.095046488,0.066241645,0.039962653,0.043790854,0.034080301,-0.067465158,0.393137278,0.379458475,0.393137278,0.379458475,0.432352973,0.324276382,0.324276382,0.722875808,0.411624678,0.698926252,0.490102733,0.526423916,0.597992555,0
-0.012226066,-0.138634411,-0.133328766,0.0,0.0,0.003921569,-0.077504072,0.053748563,0.053979243,0.055363326,0.055594006,0.064590547,0.060899657,0.062745101,0.100576709,0.070126878,0.101499431,0.510957344,0.494348361,0.111880055,0
0.018862778,0.088653226,0.063476769,0.04705883,0.050980397,0.039215688,-0.078033023,0.4431373,0.429333358,0.44705886,0.433137287,0.516921589,0.364431389,0.366529425,0.8196079,0.496039237,0.795725568,0.488392182,0.525450985,0.674686276,0
-0.010747989,0.058284457,0.04642638,0.011858078,0.015717399,0.011826954,-0.068699656,0.167662629,0.163429823,0.169467792,0.165359485,0.206193603,0.14257704,0.143915353,0.311702467,0.202614393,0.305291017,0.486959256,0.517615969,0.266511058,0
-2.009507846e-05,0.118151663,0.090037041,0.063951738,0.067028661,0.054539974,-0.051320403,0.559577701,0.542443465,0.560723997,0.543348445,0.60609354,0.46081451,0.461538491,0.963861289,0.582926124,0.935083021,0.488627476,0.527360505,0.794087554,0
0.000535748,0.055503383,0.050167485,0.011957571,0.014014787,0.010864675,-0.061500776,0.146962398,0.144712318,0.149148189,0.147219551,0.160012863,0.126261658,0.127997434,0.272581178,0.162712961,0.269495352,0.484860202,0.51372552,0.234715542,0
0.027960272,0.105470412,0.058343686,0.1137255,0.121568635,0.096375531,-0.088027571,0.8352942,0.79482224,0.83921576,0.799575683,0.721636547,0.672116128,0.674883296,0.98823535,0.682234125,0.940107014,0.494185586,0.5372549,0.794788294,0
0.005548883,0.103894175,0.074602465,0.050900365,0.054581837,0.043137256,-0.059611204,0.479151691,0.462985227,0.479471818,0.463305355,0.516526634,0.395278147,0.395518244,0.884433835,0.493637478,0.855622313,0.4904362,0.526930792,0.730932392,0
0.032761442,0.092760619,0.051859895,0.05094976,0.054871328,0.043106619,-0.092870479,0.482046598,0.459773316,0.482077235,0.459895865,0.431495131,0.386427732,0.386458369,0.889644669,0.401041696,0.849846874,0.493106647,0.534957122,0.715839483,0
0.005925944,0.090888497,0.048099824,0.073289765,0.077647062,0.060653598,-0.100222593,0.625098056,0.595555584,0.625098056,0.595555584,0.54823532,0.501263645,0.501263645,0.97019614,0.511982603,0.925054525,0.493681948,0.536383447,0.779085035,0
-0.047144362,0.09403905,0.060174294,0.071174643,0.075096212,0.059483236,-0.082614767,0.611068374,0.588620138,0.611068374,0.588620138,0.606468777,0.499468604,0.499468604,0.968920704,0.578046588,0.933736544,0.490727529,0.530657903,0.792266886,0
0.027450975,-0.105537905,-0.102210504,0.001188354,0.001188354,0.003921569,-0.058597904,0.061081405,0.061319076,0.062982772,0.063101607,0.072608441,0.067142012,0.069043379,0.115151524,0.076411174,0.115389194,0.509328604,0.497207399,0.124420684,0
-0.064070203,0.080332091,0.046166098,0.051463878,0.055331726,0.043352137,-0.105378334,0.484501775,0.465484856,0.484716654,0.465699737,0.478538845,0.388181609,0.38839649,0.894278869,0.453182944,0.860542633,0.489444024,0.531184549,0.719473567,0
0.024881139,0.060359444,0.056081375,0.013101605,0.014705883,0.01180927,-0.04494357,0.150668454,0.14897505,0.152673801,0.150980397,0.171212128,0.131550808,0.13333334,0.279545469,0.173440295,0.277272743,0.486363665,0.512344058,0.245053489,0
-0.024559652,0.088668699,0.057296154,0.062313063,0.066201399,0.05091393,-0.093617754,0.559587922,0.539381884,0.56005319,0.539847155,0.569258924,0.452409473,0.452874743,0.96816223,0.544632795,0.934729203,0.488301787,0.529544723,0.783549413,0
0.009959568,0.075491941,0.050344106,0.023529414,0.027450982,0.019607844,-0.087968977,0.269467811,0.260379722,0.273389365,0.264239042,0.314783701,0.220230331,0.223778419,0.499719927,0.30034237,0.484344874,0.488079705,0.52555245,0.410146314,0
-0.094192345,0.077156752,0.050378045,0.043193279,0.04683474,0.03551821,-0.098529502,0.407338968,0.393781549,0.407451012,0.393893594,0.448627483,0.33081233,0.330868353,0.748347333,0.430420198,0.726162481,0.487170895,0.52661066,0.609579852,0
0.006948003,0.021419515,0.02832488,0.011381075,0.008994033,0.007971015,-0.059782523,0.12570333,0.12800512,0.128260875,0.130562666,0.130093783,0.113299242,0.115686285,0.234569497,0.139215695,0.237681174,0.48435638,0.505584009,0.211082709,0
-0.092345745,0.058385691,0.016119898,0.02143791,0.025359479,0.017516341,-0.125230883,0.245490213,0.232418316,0.247320273,0.234161237,0.212984765,0.195468424,0.196949904,0.452810492,0.191285414,0.430413977,0.493856239,0.535163412,0.361830086,0
0.019914455,0.097016714,0.061141625,0.090196084,0.09474704,0.074848708,-0.093203548,0.722198039,0.693633519,0.724183022,0.695618509,0.69639315,0.580053285,0.581360472,0.978649291,0.665553155,0.940740802,0.489760373,0.532849213,0.787025003,0
-0.028579378,0.092523276,0.063925424,0.051072887,0.054901965,0.043229746,-0.078767861,0.48235297,0.466500218,0.48235297,0.466500218,0.518460993,0.393840215,0.393840215,0.89019614,0.494913083,0.862171727,0.489252707,0.526822064,0.729023331,0
0.058933485,0.103863039,0.068257399,0.031390875,0.03529412,0.027469307,-0.058130711,0.3372549,0.323199569,0.34117648,0.32635148,0.335569009,0.278211496,0.280722026,0.62352943,0.311892992,0.59792928,0.493641225,0.529485087,0.515521377,0
-0.007322016,0.097884497,0.061980942,0.078431375,0.08235294,0.063698995,-0.09135767,0.6509804,0.624589314,0.6509804,0.624589314,0.627424489,0.523688411,0.523688411,0.9725491,0.597853773,0.934817234,0.489666162,0.532564945,0.783306903,0
-0.038548366,0.075236005,0.044494199,0.116920345,0.121815447,0.098258613,-0.10799447,0.836363719,0.808446529,0.840203008,0.812285836,0.833388238,0.680817236,0.684327447,0.98823535,0.804799199,0.955560196,0.487714274,0.528918162,0.805210551,0
-0.022159542,0.087330428,0.07806372,0.118426011,0.121246314,0.098791306,-0.085540885,0.834004917,0.82530225,0.837926477,0.829223809,0.951490801,0.688745648,0.692210603,0.98812791,0.944722058,0.978861192,0.478404541,0.51960788,0.816035532,0
-0.015921582,0.062134658,0.04762486,0.010745099,0.014431373,0.010509805,-0.05912023,0.148078437,0.143686281,0.149725496,0.145568634,0.158117652,0.126117653,0.127529418,0.27349021,0.153803929,0.266901977,0.489098066,0.518117675,0.233725506,0
-0.025339981,0.095503506,0.069246054,0.078431375,0.08235294,0.066581418,-0.081588175,0.6509804,0.631384768,0.6509804,0.631384768,0.709974453,0.531725758,0.531725758,0.9725491,0.687942997,0.943393073,0.486445042,0.525538916,0.795457388,0
-0.038580979,0.079484145,0.051330459,0.015686275,0.019607844,0.015686275,-0.078126625,0.199932016,0.191794191,0.199932016,0.191794191,0.215006251,0.164252529,0.164252529,0.36851412,0.200997405,0.355117319,0.490490789,0.52578489,0.304182262,0
-0.096974134,0.03459861,0.024141094,0.008424111,0.011619464,0.007988381,-0.080288827,0.131299934,0.128104581,0.133478583,0.130137987,0.138416856,0.112273066,0.114306473,0.243282511,0.135802476,0.238634728,0.488017457,0.515904169,0.20944083,0
0.026808136,0.052318363,0.056368514,0.010800387,0.009353906,0.007875282,-0.02530939,0.12063646,0.122115083,0.122597242,0.124075866,0.127579563,0.108646745,0.110382522,0.225843799,0.134265517,0.227579575,0.48653169,0.506428835,0.203985875,0
-0.01744297,0.086331918,0.048604263,0.04705883,0.050980397,0.039215688,-0.087674106,0.4431373,0.42363795,0.44705886,0.427171997,0.419855877,0.360939325,0.363062865,0.8196079,0.391846884,0.785584819,0.492800152,0.531938337,0.668836721,0
0.03130848,0.10399773,0.07081819,0.108266059,0.113956179,0.090618996,-0.078201404,0.804882816,0.775509494,0.808765929,0.779315723,0.793118103,0.653979257,0.656901212,0.98565943,0.762822051,0.950672885,0.489580956,0.53037296,0.800884354,0
